study_row_id,network_node_id,record_id,publication_id,experiment_id,paradigm_variant_id,profile_id,task_family,study_label,experiment_letter,experiment_label,formal_experiment_number,instance_kind,instance_inventory_status,toolkit_scope,parameter_evidence_scope,known_instance_count,instance_count_basis,instance_evidence_pointer,experiment_disaggregation_status,title,year,doi,publication_url,toolkit_status,toolkit_join_status,evidence_stage,pdf_status,supplement_status,extraction_status,manual_review_status,orientation_review_status,visualization_review_status,visualization_candidate_count,network_prominence_rank,network_prominence,atomic_parameter_count,atomic_review_completed_count,atomic_review_required_count,parent_reviewed_missing_count,parent_source_unknown_count,new_parameters_not_in_current_audit_count
doi:10.1016/j.neuropsychologia.2026.109490::a,doi:10.1016/j.neuropsychologia.2026.109490,ferroni_2026_pps_plasticity,doi:10.1016/j.neuropsychologia.2026.109490,Experiment 1,ferroni_2026_pps_plasticity,,"audio-tactile PPS plasticity task manipulating sensory, motor, spatial, and bodily-posture determinants",Dealing with the world close to our body. Characterizing determinants of peripersonal space plasticity. (a),a,Experiment 1,1,experiment,confirmed_total,in_scope_pending_disaggregation,composite_requires_split,4,The audit known-prior-gaps section and the network abstract explicitly describe a comprehensive four-experiment design.,paper_audits/ferroni_2026_pps_plasticity.md; publication_network.v3.json::doi:10.1016/j.neuropsychologia.2026.109490,combined_record_requires_experiment_specific_review,Dealing with the world close to our body. Characterizing determinants of peripersonal space plasticity.,2026,10.1016/j.neuropsychologia.2026.109490,https://doi.org/10.1016/j.neuropsychologia.2026.109490,supported_incomplete,doi_matched_literature_audit,current_audit_without_manual_review,open_access_unavailable,not_checked,pending_pdf,not_reviewed,not_manually_reviewed,no_extracted_source,0,78,0,281,0,281,0,0,61
doi:10.1016/j.neuropsychologia.2026.109490::b,doi:10.1016/j.neuropsychologia.2026.109490,ferroni_2026_pps_plasticity,doi:10.1016/j.neuropsychologia.2026.109490,Experiment 2,ferroni_2026_pps_plasticity,,"audio-tactile PPS plasticity task manipulating sensory, motor, spatial, and bodily-posture determinants",Dealing with the world close to our body. Characterizing determinants of peripersonal space plasticity. (b),b,Experiment 2,2,experiment,confirmed_total,in_scope_pending_disaggregation,composite_requires_split,4,The audit known-prior-gaps section and the network abstract explicitly describe a comprehensive four-experiment design.,paper_audits/ferroni_2026_pps_plasticity.md; publication_network.v3.json::doi:10.1016/j.neuropsychologia.2026.109490,combined_record_requires_experiment_specific_review,Dealing with the world close to our body. Characterizing determinants of peripersonal space plasticity.,2026,10.1016/j.neuropsychologia.2026.109490,https://doi.org/10.1016/j.neuropsychologia.2026.109490,supported_incomplete,doi_matched_literature_audit,current_audit_without_manual_review,open_access_unavailable,not_checked,pending_pdf,not_reviewed,not_manually_reviewed,no_extracted_source,0,78,0,281,0,281,0,0,61
doi:10.1016/j.neuropsychologia.2026.109490::c,doi:10.1016/j.neuropsychologia.2026.109490,ferroni_2026_pps_plasticity,doi:10.1016/j.neuropsychologia.2026.109490,Experiment 3,ferroni_2026_pps_plasticity,,"audio-tactile PPS plasticity task manipulating sensory, motor, spatial, and bodily-posture determinants",Dealing with the world close to our body. Characterizing determinants of peripersonal space plasticity. (c),c,Experiment 3,3,experiment,confirmed_total,in_scope_pending_disaggregation,composite_requires_split,4,The audit known-prior-gaps section and the network abstract explicitly describe a comprehensive four-experiment design.,paper_audits/ferroni_2026_pps_plasticity.md; publication_network.v3.json::doi:10.1016/j.neuropsychologia.2026.109490,combined_record_requires_experiment_specific_review,Dealing with the world close to our body. Characterizing determinants of peripersonal space plasticity.,2026,10.1016/j.neuropsychologia.2026.109490,https://doi.org/10.1016/j.neuropsychologia.2026.109490,supported_incomplete,doi_matched_literature_audit,current_audit_without_manual_review,open_access_unavailable,not_checked,pending_pdf,not_reviewed,not_manually_reviewed,no_extracted_source,0,78,0,281,0,281,0,0,61
doi:10.1016/j.neuropsychologia.2026.109490::d,doi:10.1016/j.neuropsychologia.2026.109490,ferroni_2026_pps_plasticity,doi:10.1016/j.neuropsychologia.2026.109490,Experiment 4,ferroni_2026_pps_plasticity,,"audio-tactile PPS plasticity task manipulating sensory, motor, spatial, and bodily-posture determinants",Dealing with the world close to our body. Characterizing determinants of peripersonal space plasticity. (d),d,Experiment 4,4,experiment,confirmed_total,in_scope_pending_disaggregation,composite_requires_split,4,The audit known-prior-gaps section and the network abstract explicitly describe a comprehensive four-experiment design.,paper_audits/ferroni_2026_pps_plasticity.md; publication_network.v3.json::doi:10.1016/j.neuropsychologia.2026.109490,combined_record_requires_experiment_specific_review,Dealing with the world close to our body. Characterizing determinants of peripersonal space plasticity.,2026,10.1016/j.neuropsychologia.2026.109490,https://doi.org/10.1016/j.neuropsychologia.2026.109490,supported_incomplete,doi_matched_literature_audit,current_audit_without_manual_review,open_access_unavailable,not_checked,pending_pdf,not_reviewed,not_manually_reviewed,no_extracted_source,0,78,0,281,0,281,0,0,61
doi:10.1016/j.xcrm.2026.102705::a,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,doi:10.1016/j.xcrm.2026.102705,Healthy wake/sleep chest EEG PPS variant,cell_reports_medicine_2026_consciousness,,audio-tactile PPS task in sleep/disorders-of-consciousness setting,Multisensory integration in peripersonal space indexes consciousness states in sleep and disorders of consciousness. (a),a,Healthy wake/sleep chest EEG PPS variant,,profile_variant,formal_experiment_numbering_unverified,profile_variant_in_scope_pending_disaggregation,composite_requires_split,2,The publication abstract and critical STAR Methods review distinguish two incompatible audio-tactile PPS protocol variants: healthy wake/sleep chest EEG and disorders-of-consciousness arm clinical EEG. Tracked evidence does not establish formal Experiment 1/2 numbering.,publication_network.v3.json::doi:10.1016/j.xcrm.2026.102705; manual_reviews/cell_reports_medicine_2026_consciousness.json::profile_recreation_assessment; manual_reviews/cell_reports_medicine_2026_consciousness.json::segment_field_audit,combined_record_requires_experiment_specific_review,Multisensory integration in peripersonal space indexes consciousness states in sleep and disorders of consciousness.,2026,10.1016/j.xcrm.2026.102705,https://doi.org/10.1016/j.xcrm.2026.102705,supported_incomplete,doi_matched_manual_parameter_review,manual_review,needs_user_download,not_found,pending_pdf,manual_review_completed_main_pdf_and_cell_press_source_pdf,manual_review_missing_orientation_ledger,no_extracted_source,0,79,0,281,0,281,0,0,61
doi:10.1016/j.xcrm.2026.102705::b,doi:10.1016/j.xcrm.2026.102705,cell_reports_medicine_2026_consciousness,doi:10.1016/j.xcrm.2026.102705,Disorders-of-consciousness arm clinical PPS variant,cell_reports_medicine_2026_consciousness,,audio-tactile PPS task in sleep/disorders-of-consciousness setting,Multisensory integration in peripersonal space indexes consciousness states in sleep and disorders of consciousness. (b),b,Disorders-of-consciousness arm clinical PPS variant,,profile_variant,formal_experiment_numbering_unverified,profile_variant_in_scope_pending_disaggregation,composite_requires_split,2,The publication abstract and critical STAR Methods review distinguish two incompatible audio-tactile PPS protocol variants: healthy wake/sleep chest EEG and disorders-of-consciousness arm clinical EEG. Tracked evidence does not establish formal Experiment 1/2 numbering.,publication_network.v3.json::doi:10.1016/j.xcrm.2026.102705; manual_reviews/cell_reports_medicine_2026_consciousness.json::profile_recreation_assessment; manual_reviews/cell_reports_medicine_2026_consciousness.json::segment_field_audit,combined_record_requires_experiment_specific_review,Multisensory integration in peripersonal space indexes consciousness states in sleep and disorders of consciousness.,2026,10.1016/j.xcrm.2026.102705,https://doi.org/10.1016/j.xcrm.2026.102705,supported_incomplete,doi_matched_manual_parameter_review,manual_review,needs_user_download,not_found,pending_pdf,manual_review_completed_main_pdf_and_cell_press_source_pdf,manual_review_missing_orientation_ledger,no_extracted_source,0,79,0,281,0,281,0,0,61
doi:10.1038/s41598-026-36796-5::a,doi:10.1038/s41598-026-36796-5,lamia_2026_arm_movement,doi:10.1038/s41598-026-36796-5,Experiment 1 — 3000-ms sound/endpoint baselines,lamia_2026_arm_movement,barumerli_2026_arm_movement_exp1,looming/receding audio-tactile task with arm-movement context,Somatotopy-independent reduction of audio-tactile intersensory facilitation for looming sounds within the peripersonal space during arm movements execution. (a),a,Experiment 1 — 3000-ms sound/endpoint baselines,1,experiment,confirmed_total,in_scope_pending_disaggregation,composite_requires_split,2,The critical review and two existing templates separate Experiment 1 and Experiment 2 arm-movement profiles.,manual_reviews/lamia_2026_arm_movement.json; study_templates/barumerli_2026_arm_movement_exp1.json; study_templates/barumerli_2026_arm_movement_exp2.json,combined_record_requires_experiment_specific_review,Somatotopy-independent reduction of audio-tactile intersensory facilitation for looming sounds within the peripersonal space during arm movements execution.,2026,10.1038/s41598-026-36796-5,https://doi.org/10.1038/s41598-026-36796-5,runnable,doi_matched_manual_parameter_review,manual_review,downloaded,downloaded,parsed_with_warnings,manual_review_completed_main_pdf_and_supplement,combined_record_orientation_requires_experiment_check,source_mined,6,80,0,281,0,281,0,0,61
doi:10.1038/s41598-026-36796-5::b,doi:10.1038/s41598-026-36796-5,lamia_2026_arm_movement,doi:10.1038/s41598-026-36796-5,Experiment 2 — 4000-ms sound/five matched baselines,lamia_2026_arm_movement,barumerli_2026_arm_movement_exp2,looming/receding audio-tactile task with arm-movement context,Somatotopy-independent reduction of audio-tactile intersensory facilitation for looming sounds within the peripersonal space during arm movements execution. (b),b,Experiment 2 — 4000-ms sound/five matched baselines,2,experiment,confirmed_total,in_scope_pending_disaggregation,composite_requires_split,2,The critical review and two existing templates separate Experiment 1 and Experiment 2 arm-movement profiles.,manual_reviews/lamia_2026_arm_movement.json; study_templates/barumerli_2026_arm_movement_exp1.json; study_templates/barumerli_2026_arm_movement_exp2.json,combined_record_requires_experiment_specific_review,Somatotopy-independent reduction of audio-tactile intersensory facilitation for looming sounds within the peripersonal space during arm movements execution.,2026,10.1038/s41598-026-36796-5,https://doi.org/10.1038/s41598-026-36796-5,runnable,doi_matched_manual_parameter_review,manual_review,downloaded,downloaded,parsed_with_warnings,manual_review_completed_main_pdf_and_supplement,combined_record_orientation_requires_experiment_check,source_mined,6,80,0,281,0,281,0,0,61
doi:10.1073/pnas.2516229122,doi:10.1073/pnas.2516229122,interoception_exteroception_2025,doi:10.1073/pnas.2516229122,interoception_exteroception_2025,interoception_exteroception_2025,,audio-tactile self-relevance task placing the auditory source inside versus outside PPS with tactile responses and EEG/HEP endpoint,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding.",,not_assessed,,review_unit,not_assessed,not_assessed,none,,One current audit review unit; publication experiment count has not been independently registered.,metadata_audit.jsonl::interoception_exteroception_2025,experiment_count_not_assessed,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding.",2025,10.1073/pnas.2516229122,https://doi.org/10.1073/pnas.2516229122,supported_incomplete,doi_matched_literature_audit,current_audit_without_manual_review,needs_user_download,paywalled,pending_pdf,not_reviewed,not_manually_reviewed,no_extracted_source,0,81,0,281,0,281,0,220,61
doi:10.1080/17470210903068989,doi:10.1080/17470210903068989,,doi:10.1080/17470210903068989,not_disaggregated,single_or_unassessed,,not_assessed,Assessing the effect of sound complexity on the audiotactile cross-modal dynamic capture task.,,not_assessed,,unassessed_publication_placeholder,not_assessed,not_assessed,none,,No exact-DOI audit record; publication experiment count is not assessed.,,experiment_count_not_assessed,Assessing the effect of sound complexity on the audiotactile cross-modal dynamic capture task.,2010,10.1080/17470210903068989,https://doi.org/10.1080/17470210903068989,not_assessed,not_audited,no_exact_doi_audit_join,not_assessed,not_assessed,not_assessed,not_reviewed,not_assessed,not_assessed,0,82,0,281,0,281,0,220,61
doi:10.1101/2025.06.25.660685,doi:10.1101/2025.06.25.660685,,doi:10.1101/2025.06.25.660685,not_disaggregated,single_or_unassessed,,not_assessed,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding",,not_assessed,,unassessed_publication_placeholder,not_assessed,not_assessed,none,,No exact-DOI audit record; publication experiment count is not assessed.,,experiment_count_not_assessed,"Interoception vs. Exteroception: Cardiac interoception competes with tactile perception, yet also facilitates self-relevance encoding",2025,10.1101/2025.06.25.660685,https://doi.org/10.1101/2025.06.25.660685,not_assessed,not_audited,no_exact_doi_audit_join,not_assessed,not_assessed,not_assessed,not_reviewed,not_assessed,not_assessed,0,83,0,281,0,281,0,220,61
doi:10.1101/2025.09.02.673729,doi:10.1101/2025.09.02.673729,,doi:10.1101/2025.09.02.673729,not_disaggregated,single_or_unassessed,,not_assessed,The Proximity Prediction Hypothesis: How predictive coding of CT-touch explains Autonomous Sensory Meridian Response and its therapeutic applications,,not_assessed,,unassessed_publication_placeholder,not_assessed,not_assessed,none,,No exact-DOI audit record; publication experiment count is not assessed.,,experiment_count_not_assessed,The Proximity Prediction Hypothesis: How predictive coding of CT-touch explains Autonomous Sensory Meridian Response and its therapeutic applications,2025,10.1101/2025.09.02.673729,https://doi.org/10.1101/2025.09.02.673729,not_assessed,not_audited,no_exact_doi_audit_join,not_assessed,not_assessed,not_assessed,not_reviewed,not_assessed,not_assessed,0,84,0,281,0,281,0,220,61
doi:10.1101/492017,doi:10.1101/492017,,doi:10.1101/492017,not_disaggregated,single_or_unassessed,,not_assessed,Maternal brain gain: enlarged representation of the peripersonal space in pregnancy,,not_assessed,,unassessed_publication_placeholder,not_assessed,not_assessed,none,,No exact-DOI audit record; publication experiment count is not assessed.,,experiment_count_not_assessed,Maternal brain gain: enlarged representation of the peripersonal space in pregnancy,2018,10.1101/492017,https://doi.org/10.1101/492017,not_assessed,not_audited,no_exact_doi_audit_join,not_assessed,not_assessed,not_assessed,not_reviewed,not_assessed,not_assessed,0,85,0,281,0,281,0,220,61
doi:10.1163/22134808-000s0136,doi:10.1163/22134808-000s0136,,doi:10.1163/22134808-000s0136,not_disaggregated,single_or_unassessed,,not_assessed,Audio-tactile multisensory integration as a proxy for full body peri-personal space,,not_assessed,,unassessed_publication_placeholder,not_assessed,not_assessed,none,,No exact-DOI audit record; publication experiment count is not assessed.,,experiment_count_not_assessed,Audio-tactile multisensory integration as a proxy for full body peri-personal space,2013,10.1163/22134808-000s0136,https://doi.org/10.1163/22134808-000s0136,not_assessed,not_audited,no_exact_doi_audit_join,not_assessed,not_assessed,not_assessed,not_reviewed,not_assessed,not_assessed,0,86,0,281,0,281,0,220,61
doi:10.1177/17470218241261645,doi:10.1177/17470218241261645,depersonalisation_2024,doi:10.1177/17470218241261645,depersonalisation_2024,depersonalisation_2024,,audio-tactile PPS and time-perception task,Lost in time and space? Multisensory processing of peripersonal space and time perception in people with frequent experiences of depersonalisation.,,not_assessed,,review_unit,not_assessed,not_assessed,none,,One current audit review unit; publication experiment count has not been independently registered.,metadata_audit.jsonl::depersonalisation_2024,experiment_count_not_assessed,Lost in time and space? Multisensory processing of peripersonal space and time perception in people with frequent experiences of depersonalisation.,2025,10.1177/17470218241261645,https://doi.org/10.1177/17470218241261645,supported_incomplete,doi_matched_manual_parameter_review,manual_review,paywalled,paywalled,pending_pdf,manual_review_completed_main_pdf_supplement_blocked,manual_review_missing_orientation_ledger,no_extracted_source,0,87,0,281,0,281,37,0,61
doi:10.17605/osf.io/73x59,doi:10.17605/osf.io/73x59,,doi:10.17605/osf.io/73x59,not_disaggregated,single_or_unassessed,,not_assessed,Audio-tactile peripersonal space,,not_assessed,,unassessed_publication_placeholder,not_assessed,not_assessed,none,,No exact-DOI audit record; publication experiment count is not assessed.,,experiment_count_not_assessed,Audio-tactile peripersonal space,2019,10.17605/osf.io/73x59,https://doi.org/10.17605/osf.io/73x59,not_assessed,not_audited,no_exact_doi_audit_join,not_assessed,not_assessed,not_assessed,not_reviewed,not_assessed,not_assessed,0,88,0,281,0,281,0,220,61
doi:10.31234/osf.io/etvb6_v1::a,doi:10.31234/osf.io/etvb6_v1,,doi:10.31234/osf.io/etvb6_v1,Experiment 1 - Classic PPS Task,single_or_unassessed,,not_assessed,The spatial reach of affective touch: a new perspective on social peripersonal space (a),a,Experiment 1 - Classic PPS Task,1,experiment,confirmed_total,in_scope,composite_requires_split,3,"Abstract and Methods explicitly enumerate Experiment 1 Classic, Experiment 2 Discriminative, and Experiment 3 Affective tasks; all participants completed all three.","publication PDF pp.1, 4-8",experiment_specific_source_review_available,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,not_audited,no_exact_doi_audit_join,not_assessed,not_assessed,not_assessed,not_reviewed,not_assessed,not_assessed,0,89,0,281,0,281,0,220,61
doi:10.31234/osf.io/etvb6_v1::b,doi:10.31234/osf.io/etvb6_v1,,doi:10.31234/osf.io/etvb6_v1,Experiment 2 - Discriminative PPS Task,single_or_unassessed,,not_assessed,The spatial reach of affective touch: a new perspective on social peripersonal space (b),b,Experiment 2 - Discriminative PPS Task,2,experiment,confirmed_total,in_scope,composite_requires_split,3,"Abstract and Methods explicitly enumerate Experiment 1 Classic, Experiment 2 Discriminative, and Experiment 3 Affective tasks; all participants completed all three.","publication PDF pp.1, 4-8",experiment_specific_source_review_available,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,not_audited,no_exact_doi_audit_join,not_assessed,not_assessed,not_assessed,not_reviewed,not_assessed,not_assessed,0,89,0,281,0,281,0,220,61
doi:10.31234/osf.io/etvb6_v1::c,doi:10.31234/osf.io/etvb6_v1,,doi:10.31234/osf.io/etvb6_v1,Experiment 3 - Affective PPS Task,single_or_unassessed,,not_assessed,The spatial reach of affective touch: a new perspective on social peripersonal space (c),c,Experiment 3 - Affective PPS Task,3,experiment,confirmed_total,in_scope,composite_requires_split,3,"Abstract and Methods explicitly enumerate Experiment 1 Classic, Experiment 2 Discriminative, and Experiment 3 Affective tasks; all participants completed all three.","publication PDF pp.1, 4-8",experiment_specific_source_review_available,The spatial reach of affective touch: a new perspective on social peripersonal space,2025,10.31234/osf.io/etvb6_v1,https://doi.org/10.31234/osf.io/etvb6_v1,not_assessed,not_audited,no_exact_doi_audit_join,not_assessed,not_assessed,not_assessed,not_reviewed,not_assessed,not_assessed,0,89,0,281,0,281,0,220,61
doi:10.31234/osf.io/t8h6a,doi:10.31234/osf.io/t8h6a,,doi:10.31234/osf.io/t8h6a,not_disaggregated,single_or_unassessed,,not_assessed,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,,not_assessed,,unassessed_publication_placeholder,not_assessed,not_assessed,none,,No exact-DOI audit record; publication experiment count is not assessed.,,experiment_count_not_assessed,Lost in time and space? Multisensory processing of peripersonal space and time perception in Depersonalisation,2023,10.31234/osf.io/t8h6a,https://doi.org/10.31234/osf.io/t8h6a,not_assessed,not_audited,no_exact_doi_audit_join,not_assessed,not_assessed,not_assessed,not_reviewed,not_assessed,not_assessed,0,90,0,281,0,281,0,220,61
doi:10.3389/fpsyg.2022.983189,doi:10.3389/fpsyg.2022.983189,,doi:10.3389/fpsyg.2022.983189,not_disaggregated,single_or_unassessed,,not_assessed,Effects of guided exploration on reaching measures of auditory peripersonal space.,,not_assessed,,unassessed_publication_placeholder,not_assessed,not_assessed,none,,No exact-DOI audit record; publication experiment count is not assessed.,,experiment_count_not_assessed,Effects of guided exploration on reaching measures of auditory peripersonal space.,2022,10.3389/fpsyg.2022.983189,https://doi.org/10.3389/fpsyg.2022.983189,not_assessed,not_audited,no_exact_doi_audit_join,not_assessed,not_assessed,not_assessed,not_reviewed,not_assessed,not_assessed,0,91,0,281,0,281,0,220,61
doi:10.3390/s25196072::a,doi:10.3390/s25196072,smartphone_rt_methods_2025,doi:10.3390/s25196072,Smartphone timing-validation study,smartphone_rt_methods_2025,,smartphone DynaSpace looming versus fixed audio-tactile PPS validation task,Using Android Smartphones to Collect Precise Measures of Reaction Times to Multisensory Stimuli. (a),a,Smartphone timing-validation study,,experiment,confirmed_total,acquisition_validation_scope,composite_requires_split,2,Sections 2-6 report a formal device timing-validation study and Section 7 reports a separately recruited Behavioral Validation experiment.,publication PDF pp.4-18,experiment_specific_source_review_available,Using Android Smartphones to Collect Precise Measures of Reaction Times to Multisensory Stimuli.,2025,10.3390/s25196072,https://doi.org/10.3390/s25196072,runnable,doi_matched_literature_audit,current_audit_without_manual_review,needs_user_download,not_found,pending_pdf,not_reviewed,not_manually_reviewed,no_extracted_source,0,92,0,281,0,281,0,0,61
doi:10.3390/s25196072::b,doi:10.3390/s25196072,smartphone_rt_methods_2025,doi:10.3390/s25196072,Behavioral Validation,smartphone_rt_methods_2025,,smartphone DynaSpace looming versus fixed audio-tactile PPS validation task,Using Android Smartphones to Collect Precise Measures of Reaction Times to Multisensory Stimuli. (b),b,Behavioral Validation,,experiment,confirmed_total,in_scope,composite_requires_split,2,Sections 2-6 report a formal device timing-validation study and Section 7 reports a separately recruited Behavioral Validation experiment.,publication PDF pp.4-18,experiment_specific_source_review_available,Using Android Smartphones to Collect Precise Measures of Reaction Times to Multisensory Stimuli.,2025,10.3390/s25196072,https://doi.org/10.3390/s25196072,runnable,doi_matched_literature_audit,current_audit_without_manual_review,needs_user_download,not_found,pending_pdf,not_reviewed,not_manually_reviewed,no_extracted_source,0,92,0,281,0,281,0,0,61
doi:10.53829/ntr201911fa4,doi:10.53829/ntr201911fa4,,doi:10.53829/ntr201911fa4,not_disaggregated,single_or_unassessed,,not_assessed,Creating a Walking Sensation for the Seated--A Sensation of Pseudo-walking Expands Peripersonal Space,,not_assessed,,unassessed_publication_placeholder,not_assessed,not_assessed,none,,No exact-DOI audit record; publication experiment count is not assessed.,,experiment_count_not_assessed,Creating a Walking Sensation for the Seated--A Sensation of Pseudo-walking Expands Peripersonal Space,2019,10.53829/ntr201911fa4,https://doi.org/10.53829/ntr201911fa4,not_assessed,not_audited,no_exact_doi_audit_join,not_assessed,not_assessed,not_assessed,not_reviewed,not_assessed,not_assessed,0,93,0,281,0,281,0,220,61
doi:10.61782/fa.2025.0866::a,doi:10.61782/fa.2025.0866,looming_duration_2025,doi:10.61782/fa.2025.0866,2-second looming experiment,looming_duration_2025,,looming-cue tactile-response PPS task varying auditory duration,The Impact of Looming Sound Duration on Peripersonal Space Measurement (a),a,2-second looming experiment,,experiment,confirmed_total,in_scope,composite_requires_split,2,Methods explicitly state that all 13 participants took part in both experiments and provide separate 2-s and 3-s path/SOA schedules with semi-counterbalanced order.,publication PDF pp.2-4,experiment_specific_source_review_available,The Impact of Looming Sound Duration on Peripersonal Space Measurement,2025,10.61782/fa.2025.0866,https://doi.org/10.61782/fa.2025.0866,supported_incomplete,doi_matched_literature_audit,current_audit_without_manual_review,downloaded,not_found,parsed_with_warnings,not_reviewed,not_manually_reviewed,source_mined,8,94,0,281,0,281,0,0,61
doi:10.61782/fa.2025.0866::b,doi:10.61782/fa.2025.0866,looming_duration_2025,doi:10.61782/fa.2025.0866,3-second looming experiment,looming_duration_2025,,looming-cue tactile-response PPS task varying auditory duration,The Impact of Looming Sound Duration on Peripersonal Space Measurement (b),b,3-second looming experiment,,experiment,confirmed_total,in_scope,composite_requires_split,2,Methods explicitly state that all 13 participants took part in both experiments and provide separate 2-s and 3-s path/SOA schedules with semi-counterbalanced order.,publication PDF pp.2-4,experiment_specific_source_review_available,The Impact of Looming Sound Duration on Peripersonal Space Measurement,2025,10.61782/fa.2025.0866,https://doi.org/10.61782/fa.2025.0866,supported_incomplete,doi_matched_literature_audit,current_audit_without_manual_review,downloaded,not_found,parsed_with_warnings,not_reviewed,not_manually_reviewed,source_mined,8,94,0,281,0,281,0,0,61
