priority_tier,priority_score,study_row_id,record_id,study_label,parameter_evidence_scope,target_parameter_path,provisional_implementation_hint,current_atomic_status,review_action,review_decision,value_normalized,reviewer_note,review_date
P0,162.13,doi:10.3389/fict.2017.00031::b,serino_2018_mixed_reality_pps,"Peripersonal Space: An Index of Multisensory Body–Environment Interactions in Real, Virtual, and Mixed Realities (b)",composite_requires_split,target.rendering.audiovisual_synchrony_policy,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,162.13,doi:10.3389/fict.2017.00031::b,serino_2018_mixed_reality_pps,"Peripersonal Space: An Index of Multisensory Body–Environment Interactions in Real, Virtual, and Mixed Realities (b)",composite_requires_split,target.rendering.mixed_reality_equivalence_boundary,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,162.13,doi:10.3389/fict.2017.00031::b,serino_2018_mixed_reality_pps,"Peripersonal Space: An Index of Multisensory Body–Environment Interactions in Real, Virtual, and Mixed Realities (b)",composite_requires_split,target.rendering.speaker_source_channel,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,162.13,doi:10.3389/fict.2017.00031::b,serino_2018_mixed_reality_pps,"Peripersonal Space: An Index of Multisensory Body–Environment Interactions in Real, Virtual, and Mixed Realities (b)",composite_requires_split,target.rendering.speaker_switch_channels,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,162.13,doi:10.3389/fict.2017.00031::b,serino_2018_mixed_reality_pps,"Peripersonal Space: An Index of Multisensory Body–Environment Interactions in Real, Virtual, and Mixed Realities (b)",composite_requires_split,target.rendering.speaker_switch_gains,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,162.13,doi:10.3389/fict.2017.00031::b,serino_2018_mixed_reality_pps,"Peripersonal Space: An Index of Multisensory Body–Environment Interactions in Real, Virtual, and Mixed Realities (b)",composite_requires_split,target.rendering.speaker_switch_sequence,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,162.13,doi:10.3389/fict.2017.00031::b,serino_2018_mixed_reality_pps,"Peripersonal Space: An Index of Multisensory Body–Environment Interactions in Real, Virtual, and Mixed Realities (b)",composite_requires_split,target.rendering.speaker_switch_times_ms,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,162.13,doi:10.3389/fict.2017.00031::b,serino_2018_mixed_reality_pps,"Peripersonal Space: An Index of Multisensory Body–Environment Interactions in Real, Virtual, and Mixed Realities (b)",composite_requires_split,target.rendering.visual_duration_ms,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,162.13,doi:10.3389/fict.2017.00031::b,serino_2018_mixed_reality_pps,"Peripersonal Space: An Index of Multisensory Body–Environment Interactions in Real, Virtual, and Mixed Realities (b)",composite_requires_split,target.rendering.visual_end_distance_cm,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,162.13,doi:10.3389/fict.2017.00031::b,serino_2018_mixed_reality_pps,"Peripersonal Space: An Index of Multisensory Body–Environment Interactions in Real, Virtual, and Mixed Realities (b)",composite_requires_split,target.rendering.visual_renderer_engine,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,162.13,doi:10.3389/fict.2017.00031::b,serino_2018_mixed_reality_pps,"Peripersonal Space: An Index of Multisensory Body–Environment Interactions in Real, Virtual, and Mixed Realities (b)",composite_requires_split,target.rendering.visual_speed_cm_s,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,162.13,doi:10.3389/fict.2017.00031::b,serino_2018_mixed_reality_pps,"Peripersonal Space: An Index of Multisensory Body–Environment Interactions in Real, Virtual, and Mixed Realities (b)",composite_requires_split,target.rendering.visual_start_distance_cm,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,162.13,doi:10.3389/fict.2017.00031::b,serino_2018_mixed_reality_pps,"Peripersonal Space: An Index of Multisensory Body–Environment Interactions in Real, Virtual, and Mixed Realities (b)",composite_requires_split,target.trajectories.elevation_end_deg,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,162.13,doi:10.3389/fict.2017.00031::b,serino_2018_mixed_reality_pps,"Peripersonal Space: An Index of Multisensory Body–Environment Interactions in Real, Virtual, and Mixed Realities (b)",composite_requires_split,target.trajectories.elevation_start_deg,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,158.47,doi:10.1007/s00221-020-05771-5::a,holmes_2020_four_experiments,Do sounds near the hand facilitate tactile reaction times? Four experiments and a meta-analysis provide mixed support and suggest a small effect size. (a),composite_requires_split,target.rendering.audiovisual_synchrony_policy,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,158.47,doi:10.1007/s00221-020-05771-5::a,holmes_2020_four_experiments,Do sounds near the hand facilitate tactile reaction times? Four experiments and a meta-analysis provide mixed support and suggest a small effect size. (a),composite_requires_split,target.rendering.mixed_reality_equivalence_boundary,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,158.47,doi:10.1007/s00221-020-05771-5::a,holmes_2020_four_experiments,Do sounds near the hand facilitate tactile reaction times? Four experiments and a meta-analysis provide mixed support and suggest a small effect size. (a),composite_requires_split,target.rendering.speaker_source_channel,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,158.47,doi:10.1007/s00221-020-05771-5::a,holmes_2020_four_experiments,Do sounds near the hand facilitate tactile reaction times? Four experiments and a meta-analysis provide mixed support and suggest a small effect size. (a),composite_requires_split,target.rendering.speaker_switch_channels,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,158.47,doi:10.1007/s00221-020-05771-5::a,holmes_2020_four_experiments,Do sounds near the hand facilitate tactile reaction times? Four experiments and a meta-analysis provide mixed support and suggest a small effect size. (a),composite_requires_split,target.rendering.speaker_switch_gains,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,158.47,doi:10.1007/s00221-020-05771-5::a,holmes_2020_four_experiments,Do sounds near the hand facilitate tactile reaction times? Four experiments and a meta-analysis provide mixed support and suggest a small effect size. (a),composite_requires_split,target.rendering.speaker_switch_sequence,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,158.47,doi:10.1007/s00221-020-05771-5::a,holmes_2020_four_experiments,Do sounds near the hand facilitate tactile reaction times? Four experiments and a meta-analysis provide mixed support and suggest a small effect size. (a),composite_requires_split,target.rendering.speaker_switch_times_ms,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,158.47,doi:10.1007/s00221-020-05771-5::a,holmes_2020_four_experiments,Do sounds near the hand facilitate tactile reaction times? Four experiments and a meta-analysis provide mixed support and suggest a small effect size. (a),composite_requires_split,target.rendering.visual_duration_ms,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,158.47,doi:10.1007/s00221-020-05771-5::a,holmes_2020_four_experiments,Do sounds near the hand facilitate tactile reaction times? Four experiments and a meta-analysis provide mixed support and suggest a small effect size. (a),composite_requires_split,target.rendering.visual_end_distance_cm,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,158.47,doi:10.1007/s00221-020-05771-5::a,holmes_2020_four_experiments,Do sounds near the hand facilitate tactile reaction times? Four experiments and a meta-analysis provide mixed support and suggest a small effect size. (a),composite_requires_split,target.rendering.visual_renderer_engine,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,158.47,doi:10.1007/s00221-020-05771-5::a,holmes_2020_four_experiments,Do sounds near the hand facilitate tactile reaction times? Four experiments and a meta-analysis provide mixed support and suggest a small effect size. (a),composite_requires_split,target.rendering.visual_speed_cm_s,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,158.47,doi:10.1007/s00221-020-05771-5::a,holmes_2020_four_experiments,Do sounds near the hand facilitate tactile reaction times? Four experiments and a meta-analysis provide mixed support and suggest a small effect size. (a),composite_requires_split,target.rendering.visual_start_distance_cm,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,158.47,doi:10.1007/s00221-020-05771-5::a,holmes_2020_four_experiments,Do sounds near the hand facilitate tactile reaction times? Four experiments and a meta-analysis provide mixed support and suggest a small effect size. (a),composite_requires_split,target.trajectories.elevation_end_deg,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,158.47,doi:10.1007/s00221-020-05771-5::a,holmes_2020_four_experiments,Do sounds near the hand facilitate tactile reaction times? Four experiments and a meta-analysis provide mixed support and suggest a small effect size. (a),composite_requires_split,target.trajectories.elevation_start_deg,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,158.47,doi:10.1007/s00221-020-05771-5::b,holmes_2020_four_experiments,Do sounds near the hand facilitate tactile reaction times? Four experiments and a meta-analysis provide mixed support and suggest a small effect size. (b),composite_requires_split,target.rendering.audiovisual_synchrony_policy,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,158.47,doi:10.1007/s00221-020-05771-5::b,holmes_2020_four_experiments,Do sounds near the hand facilitate tactile reaction times? Four experiments and a meta-analysis provide mixed support and suggest a small effect size. (b),composite_requires_split,target.rendering.mixed_reality_equivalence_boundary,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,158.47,doi:10.1007/s00221-020-05771-5::b,holmes_2020_four_experiments,Do sounds near the hand facilitate tactile reaction times? Four experiments and a meta-analysis provide mixed support and suggest a small effect size. (b),composite_requires_split,target.rendering.speaker_source_channel,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,158.47,doi:10.1007/s00221-020-05771-5::b,holmes_2020_four_experiments,Do sounds near the hand facilitate tactile reaction times? Four experiments and a meta-analysis provide mixed support and suggest a small effect size. (b),composite_requires_split,target.rendering.speaker_switch_channels,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,158.47,doi:10.1007/s00221-020-05771-5::b,holmes_2020_four_experiments,Do sounds near the hand facilitate tactile reaction times? Four experiments and a meta-analysis provide mixed support and suggest a small effect size. (b),composite_requires_split,target.rendering.speaker_switch_gains,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,158.47,doi:10.1007/s00221-020-05771-5::b,holmes_2020_four_experiments,Do sounds near the hand facilitate tactile reaction times? Four experiments and a meta-analysis provide mixed support and suggest a small effect size. (b),composite_requires_split,target.rendering.speaker_switch_sequence,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
P0,158.47,doi:10.1007/s00221-020-05771-5::b,holmes_2020_four_experiments,Do sounds near the hand facilitate tactile reaction times? Four experiments and a meta-analysis provide mixed support and suggest a small effect size. (b),composite_requires_split,target.rendering.speaker_switch_times_ms,unsupported_structural_gap,composite_parent_atomic_unreviewed,disaggregate_composite_record_before_atomic_review,,,,
