study_row_id,network_node_id,record_id,parameter_evidence_scope,target_parameter_path,value_raw,value_normalized,unit,field_status,confidence_score,confidence_label,source_type,source_file,page_or_section,evidence_note,review_attempts,protocol_lineage_id,orientation_evidence_class,provisional_implementation_hint,target_dictionary_pointer,reviewer_note,review_date
doi:10.1162/089892902320474481::a,doi:10.1162/089892902320474481,farne_ladavas_2002_auditory_pps_humans,composite_requires_split,target.rendering.gain_envelope_shape,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,manual_review,gain_envelope: artifacts/paper_metadata_audit/publication_pdfs/farne_ladavas_2002_auditory_pps_humans.pdf,"gain_envelope: PDF p.11, Experiment 1",coarse parents gain_envelope; gain_envelope:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=farne_ladavas_2002_auditory_pps_humans::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.gain_envelope_shape,,
doi:10.1162/089892902320474481::a,doi:10.1162/089892902320474481,farne_ladavas_2002_auditory_pps_humans,composite_requires_split,target.rendering.headphones_model,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/publication_pdfs/farne_ladavas_2002_auditory_pps_humans.pdf,"renderer_or_apparatus: PDF p.11, Materials and Procedure",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=farne_ladavas_2002_auditory_pps_humans::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.rendering.headphones_model,,
doi:10.1162/089892902320474481::a,doi:10.1162/089892902320474481,farne_ladavas_2002_auditory_pps_humans,composite_requires_split,target.rendering.hold_level_policy,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,manual_review,gain_envelope: artifacts/paper_metadata_audit/publication_pdfs/farne_ladavas_2002_auditory_pps_humans.pdf,"gain_envelope: PDF p.11, Experiment 1",coarse parents gain_envelope; gain_envelope:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=farne_ladavas_2002_auditory_pps_humans::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.hold_level_policy,,
doi:10.1162/089892902320474481::a,doi:10.1162/089892902320474481,farne_ladavas_2002_auditory_pps_humans,composite_requires_split,target.rendering.hrtf_database,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/publication_pdfs/farne_ladavas_2002_auditory_pps_humans.pdf,"renderer_or_apparatus: PDF p.11, Materials and Procedure",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=farne_ladavas_2002_auditory_pps_humans::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.hrtf_database,,
doi:10.1162/089892902320474481::a,doi:10.1162/089892902320474481,farne_ladavas_2002_auditory_pps_humans,composite_requires_split,target.rendering.hrtf_filter_id,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/publication_pdfs/farne_ladavas_2002_auditory_pps_humans.pdf,"renderer_or_apparatus: PDF p.11, Materials and Procedure",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=farne_ladavas_2002_auditory_pps_humans::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.hrtf_filter_id,,
doi:10.1162/089892902320474481::a,doi:10.1162/089892902320474481,farne_ladavas_2002_auditory_pps_humans,composite_requires_split,target.rendering.hrtf_subject_id,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/publication_pdfs/farne_ladavas_2002_auditory_pps_humans.pdf,"renderer_or_apparatus: PDF p.11, Materials and Procedure",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=farne_ladavas_2002_auditory_pps_humans::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.hrtf_subject_id,,
doi:10.1162/089892902320474481::a,doi:10.1162/089892902320474481,farne_ladavas_2002_auditory_pps_humans,composite_requires_split,target.rendering.ild_itd_policy,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/publication_pdfs/farne_ladavas_2002_auditory_pps_humans.pdf,"renderer_or_apparatus: PDF p.11, Materials and Procedure",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=farne_ladavas_2002_auditory_pps_humans::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.ild_itd_policy,,
doi:10.1162/089892902320474481::a,doi:10.1162/089892902320474481,farne_ladavas_2002_auditory_pps_humans,composite_requires_split,target.rendering.instruction_offset_db,,,dB,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,manual_review,gain_envelope: artifacts/paper_metadata_audit/publication_pdfs/farne_ladavas_2002_auditory_pps_humans.pdf,"gain_envelope: PDF p.11, Experiment 1",coarse parents gain_envelope; gain_envelope:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=farne_ladavas_2002_auditory_pps_humans::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.rendering.instruction_offset_db,,
doi:10.1162/089892902320474481::a,doi:10.1162/089892902320474481,farne_ladavas_2002_auditory_pps_humans,composite_requires_split,target.rendering.level_calibration_mode,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,manual_review,gain_envelope: artifacts/paper_metadata_audit/publication_pdfs/farne_ladavas_2002_auditory_pps_humans.pdf,"gain_envelope: PDF p.11, Experiment 1",coarse parents gain_envelope; gain_envelope:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=farne_ladavas_2002_auditory_pps_humans::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.rendering.level_calibration_mode,,
doi:10.1162/089892902320474481::a,doi:10.1162/089892902320474481,farne_ladavas_2002_auditory_pps_humans,composite_requires_split,target.rendering.level_calibration_status,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,manual_review,gain_envelope: artifacts/paper_metadata_audit/publication_pdfs/farne_ladavas_2002_auditory_pps_humans.pdf,"gain_envelope: PDF p.11, Experiment 1",coarse parents gain_envelope; gain_envelope:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=farne_ladavas_2002_auditory_pps_humans::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.level_calibration_status,,
doi:10.1162/089892902320474481::a,doi:10.1162/089892902320474481,farne_ladavas_2002_auditory_pps_humans,composite_requires_split,target.rendering.level_calibration_window_ms,,,ms,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,manual_review,gain_envelope: artifacts/paper_metadata_audit/publication_pdfs/farne_ladavas_2002_auditory_pps_humans.pdf,"gain_envelope: PDF p.11, Experiment 1",coarse parents gain_envelope; gain_envelope:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=farne_ladavas_2002_auditory_pps_humans::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.level_calibration_window_ms,,
doi:10.1162/089892902320474481::a,doi:10.1162/089892902320474481,farne_ladavas_2002_auditory_pps_humans,composite_requires_split,target.rendering.level_mode,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,manual_review,gain_envelope: artifacts/paper_metadata_audit/publication_pdfs/farne_ladavas_2002_auditory_pps_humans.pdf,"gain_envelope: PDF p.11, Experiment 1",coarse parents gain_envelope; gain_envelope:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=farne_ladavas_2002_auditory_pps_humans::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.rendering.level_mode,,
doi:10.1162/089892902320474481::a,doi:10.1162/089892902320474481,farne_ladavas_2002_auditory_pps_humans,composite_requires_split,target.rendering.level_setting_hardware_policy,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,manual_review,gain_envelope: artifacts/paper_metadata_audit/publication_pdfs/farne_ladavas_2002_auditory_pps_humans.pdf,"gain_envelope: PDF p.11, Experiment 1",coarse parents gain_envelope; gain_envelope:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=farne_ladavas_2002_auditory_pps_humans::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.level_setting_hardware_policy,,
doi:10.1162/089892902320474481::a,doi:10.1162/089892902320474481,farne_ladavas_2002_auditory_pps_humans,composite_requires_split,target.rendering.mixed_reality_context,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/publication_pdfs/farne_ladavas_2002_auditory_pps_humans.pdf,"renderer_or_apparatus: PDF p.11, Materials and Procedure",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=farne_ladavas_2002_auditory_pps_humans::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.rendering.mixed_reality_context,,
doi:10.1162/089892902320474481::a,doi:10.1162/089892902320474481,farne_ladavas_2002_auditory_pps_humans,composite_requires_split,target.rendering.mixed_reality_equivalence_boundary,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/publication_pdfs/farne_ladavas_2002_auditory_pps_humans.pdf,"renderer_or_apparatus: PDF p.11, Materials and Procedure",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=farne_ladavas_2002_auditory_pps_humans::review_attempts,,,unsupported_structural_gap,target_method_validation_dictionary.csv::target.rendering.mixed_reality_equivalence_boundary,,
doi:10.1162/089892902320474481::a,doi:10.1162/089892902320474481,farne_ladavas_2002_auditory_pps_humans,composite_requires_split,target.rendering.near_field_compensation,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/publication_pdfs/farne_ladavas_2002_auditory_pps_humans.pdf,"renderer_or_apparatus: PDF p.11, Materials and Procedure",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=farne_ladavas_2002_auditory_pps_humans::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.near_field_compensation,,
doi:10.1162/089892902320474481::a,doi:10.1162/089892902320474481,farne_ladavas_2002_auditory_pps_humans,composite_requires_split,target.rendering.peak_ceiling_dbfs,,,dBFS,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,manual_review,gain_envelope: artifacts/paper_metadata_audit/publication_pdfs/farne_ladavas_2002_auditory_pps_humans.pdf,"gain_envelope: PDF p.11, Experiment 1",coarse parents gain_envelope; gain_envelope:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=farne_ladavas_2002_auditory_pps_humans::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.rendering.peak_ceiling_dbfs,,
doi:10.1162/089892902320474481::a,doi:10.1162/089892902320474481,farne_ladavas_2002_auditory_pps_humans,composite_requires_split,target.rendering.renderer_engine,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/publication_pdfs/farne_ladavas_2002_auditory_pps_humans.pdf,"renderer_or_apparatus: PDF p.11, Materials and Procedure",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=farne_ladavas_2002_auditory_pps_humans::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.renderer_engine,,
doi:10.1162/089892902320474481::a,doi:10.1162/089892902320474481,farne_ladavas_2002_auditory_pps_humans,composite_requires_split,target.rendering.renderer_equivalence_boundary,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/publication_pdfs/farne_ladavas_2002_auditory_pps_humans.pdf,"renderer_or_apparatus: PDF p.11, Materials and Procedure",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=farne_ladavas_2002_auditory_pps_humans::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.rendering.renderer_equivalence_boundary,,
doi:10.1162/089892902320474481::a,doi:10.1162/089892902320474481,farne_ladavas_2002_auditory_pps_humans,composite_requires_split,target.rendering.renderer_version,,,,composite_parent_atomic_unreviewed,0.82,high_confidence_extraction,manual_review,renderer_or_apparatus: artifacts/paper_metadata_audit/publication_pdfs/farne_ladavas_2002_auditory_pps_humans.pdf,"renderer_or_apparatus: PDF p.11, Materials and Procedure",coarse parents renderer_or_apparatus; renderer_or_apparatus:reported; see publication_parameter_evidence_detail.csv for full parent value/note,metadata_audit.jsonl::record_id=farne_ladavas_2002_auditory_pps_humans::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.rendering.renderer_version,,
